ncols	501	
nrows	501	
xllcorner	501	
yllcorner	501	
cellsize	1	
NODATA_value	-9999	
631.25	635.6202198799999	639.9113580799999	644.1241302799999	648.2592492800001	652.3174249999998	656.29936448	660.2057718799999	664.03734848	667.79479268	671.4788000000001	675.0900630799999	678.62927168	682.09711268	685.49427008	688.8214249999999	692.0792556800001	695.26843748	698.38964288	701.44354148	704.4308000000001	707.3520822799999	710.2080492800001	712.99935908	715.72666688	718.390625	720.99188288	723.53108708	726.00888128	728.42590628	730.7828	733.0801974799999	735.31873088	737.49902948	739.62171968	741.6874250000001	743.6967660800001	745.65036068	747.5488236799999	749.39276708	751.1828	752.91952868	754.60355648	756.2354838800001	757.81590848	759.345425	760.82462528	762.25409828	763.63443008	764.96620388	766.25	767.4863958799999	768.6759660800001	769.81928228	770.91691328	771.969425	772.97738048	773.94133988	774.86186048	775.73949668	776.5748000000001	777.36831908	778.1205996799999	778.83218468	779.50361408	780.1354249999999	780.72815168	781.28232548	781.79847488	782.27712548	782.7188000000001	783.12401828	783.49329728	783.82715108	784.12609088	784.390625	784.62125888	784.81849508	784.98283328	785.11477028	785.2148	785.28341348	785.32109888	785.32834148	785.30562368	785.253425	785.17222208	785.0624886799999	784.92469568	784.75931108	784.5668000000001	784.34762468	784.1022444800001	783.83111588	783.53469248	783.213425	782.86776128	782.4981462799999	782.10502208	781.68882788	781.25	780.78897188	780.30617408	779.80203428	779.27697728	778.731425	778.1657964799999	777.5805078799999	776.97597248	776.35260068	775.7108000000001	775.0509750800001	774.3735276799999	773.6788566800001	772.9673580799999	772.239425	771.49544768	770.7358134799999	769.96090688	769.17110948	768.3668	767.54835428	766.71614528	765.87054308	765.01191488	764.140625	763.25703488	762.36150308	761.45438528	760.53603428	759.6068	758.66702948	757.71706688	756.75725348	755.7879276799999	754.809425	753.82207808	752.82621668	751.82216768	750.8102550799999	749.7908	748.76412068	747.73053248	746.69034788	745.64387648	744.5914250000001	743.5332972799999	742.46979428	741.40121408	740.32785188	739.25	738.16794788	737.08198208	735.99238628	734.89944128	733.803425	732.7046124799999	731.60327588	730.49968448	729.39410468	728.2868000000001	727.17803108	726.06805568	724.9571286799999	723.84550208	722.733425	721.6211436799999	720.5089014800001	719.39693888	718.28549348	717.1748	716.0650902799999	714.95659328	713.84953508	712.74413888	711.640625	710.5392108799999	709.44011108	708.34353728	707.2496982800001	706.1587999999999	705.07104548	703.98663488	702.90576548	701.82863168	700.7554250000001	699.68633408	698.62154468	697.56123968	696.5055990799999	695.4548	694.40901668	693.3684204799999	692.33317988	691.30346048	690.2794250000001	689.2612332799999	688.2490422799999	687.24300608	686.24327588	685.25	684.26332388	683.28339008	682.31033828	681.3443052800001	680.3854249999999	679.43382848	678.4896438799999	677.55299648	676.62400868	675.7028	674.78948708	673.88418368	672.9870006799999	672.0980460799999	671.217425	670.3452396800001	669.48158948	668.62657088	667.78027748	666.9428	666.1142262799999	665.29464128	664.48412708	663.68276288	662.890625	662.10778688	661.33431908	660.57028928	659.8157622800001	659.0708	658.33546148	657.60980288	656.89387748	656.18773568	655.491425	654.80499008	654.12847268	653.46191168	652.80534308	652.1587999999999	651.5223126799999	650.89590848	650.27961188	649.67344448	649.077425	648.49156928	647.91589028	647.35039808	646.79509988	646.25	645.71509988	645.19039808	644.67589028	644.1715692800001	643.6774249999999	643.19344448	642.71961188	642.25590848	641.80231268	641.3588	640.92534308	640.50191168	640.08847268	639.68499008	639.2914249999999	638.90773568	638.53387748	638.16980288	637.8154614800001	637.4708	637.1357622799999	636.81028928	636.49431908	636.18778688	635.890625	635.60276288	635.32412708	635.05464128	634.79422628	634.5427999999999	634.30027748	634.06657088	633.84158948	633.62523968	633.417425	633.21804608	633.02700068	632.84418368	632.66948708	632.5028	632.34400868	632.1929964799999	632.04964388	631.91382848	631.785425	631.66430528	631.55033828	631.44339008	631.34332388	631.25	631.16327588	631.08300608	631.00904228	630.94123328	630.879425	630.82346048	630.77317988	630.7284204800001	630.68901668	630.6548	630.62559908	630.60123968	630.58154468	630.5663340799999	630.555425	630.54863168	630.54576548	630.54663488	630.5510454800001	630.5588	630.5696982799999	630.58353728	630.60011108	630.61921088	630.640625	630.66413888	630.68953508	630.7165932800001	630.7450902800001	630.7747999999999	630.80549348	630.8369388799999	630.86890148	630.90114368	630.9334249999999	630.9655020800001	630.9971286800001	631.02805568	631.05803108	631.0868	631.1141046800001	631.13968448	631.16327588	631.1846124799999	631.203425	631.21944128	631.23238628	631.24198208	631.2479478800001	631.25	631.2478518800001	631.24121408	631.2297942800001	631.21329728	631.191425	631.16387648	631.1303478799999	631.09053248	631.0441206800001	630.9908	630.93025508	630.86216768	630.78621668	630.70207808	630.609425	630.50792768	630.39725348	630.27706688	630.14702948	630.0068000000001	629.8560342799999	629.69438528	629.52150308	629.33703488	629.140625	628.93191488	628.71054308	628.4761452800001	628.2283542800001	627.9667999999999	627.69110948	627.40090688	627.0958134800001	626.7754476800001	626.439425	626.0873580800001	625.7188566799999	625.3335276800001	624.9309750799999	624.5108	624.07260068	623.61597248	623.1405078800001	622.6457964800001	622.131425	621.5969772799999	621.0420342799999	620.46617408	619.86897188	619.25	618.60882788	617.9450220800001	617.25814628	616.54776128	615.813425	615.05469248	614.27111588	613.46224448	612.62762468	611.7668	610.87931108	609.96469568	609.02248868	608.05222208	607.053425	606.0256236800001	604.9683414799999	603.8810988800001	602.76341348	601.6148000000001	600.43477028	599.22283328	597.9784950799999	596.7012588800001	595.390625	594.0460908800001	592.66715108	591.25329728	589.80401828	588.3188	586.79712548	585.23847488	583.64232548	582.0081516800001	580.335425	578.62361408	576.8721846799999	575.08059968	573.24831908	571.3748	569.45949668	567.50186048	565.50133988	563.4573804800001	561.3694250000001	559.23691328	557.0592822799999	554.8359660799999	552.56639588	550.25	547.88620388	545.47443008	543.0140982800001	540.50462528	537.945425	535.33590848	532.67548388	529.96355648	527.1995286800001	524.3828	521.51276708	518.5888236799999	515.6103606800001	512.57676608	509.48742500000003	506.3417196799999	503.13902948	499.87873088	496.56019748000006	493.1828	489.7459062799999	486.2488812799999	482.69108708	479.07188288	475.390625	471.6466668800001	467.83935908	463.9680492800001	460.03208228	456.0308	451.96354148	447.82964288	443.62843748	439.35925568000005	435.0214249999999	430.6142700800001	426.13711268	421.58927168000014	416.97006308000005	412.27880000000005	407.51479268	402.67734848	397.76577188	392.77936448000014	387.71742499999993	382.57924928	377.3641302799999	372.07135808	366.70021987999985	361.25	
634.6320198799999	639.0142157599998	643.3173059599999	647.5420061599998	651.68902916	655.7590848799998	659.75288036	663.6711197599999	667.5145043599999	671.2837325599999	674.97949988	678.6024989599999	682.15341956	685.6329485599999	689.04176996	692.3805648799998	695.65001156	698.8507853599999	701.98355876	705.0490013599999	708.04777988	710.9805581599999	713.84799716	716.6507549599999	719.38948676	722.06484488	724.6774787599999	727.22803496	729.7171571599999	732.14548616	734.5136598799999	736.82231336	739.0720787599998	741.26358536	743.3974595599999	745.47432488	747.4948019599999	749.4595085599999	751.3690595599999	753.2240669599998	755.0251398799999	756.77288456	758.4679043599999	760.11079976	761.70216836	763.24260488	764.7327011599999	766.17304616	767.5642259599999	768.90682376	770.20141988	771.44859176	772.64891396	773.8029581599999	774.91129316	775.9744848799999	776.99309636	777.96768776	778.89881636	779.7870365599999	780.63289988	781.43695496	782.1997475599999	782.92182056	783.6037139599998	784.24596488	784.84910756	785.41367336	785.94019076	786.42918536	786.88117988	787.2966941599999	787.6762451599999	788.0203469599999	788.32951076	788.6042448799999	788.8450547599999	789.05244296	789.22690916	789.3689501599999	789.4790598799999	789.5577293599999	789.60544676	789.6226973599998	789.6099635599999	789.5677248799999	789.4964579599999	789.3966365599999	789.26873156	789.1132109599998	788.93053988	788.7211805599999	788.4855923599999	788.22423176	787.9375523599999	787.62600488	787.2900371599999	786.93009416	786.5466179599999	786.1400477599999	785.7108198799999	785.2593677599999	784.78612196	784.2915101599999	783.77595716	783.2398848799999	782.6837123599998	782.1078557599999	781.51272836	780.8987405599999	780.2662998799999	779.61581096	778.9476755599999	778.26229256	777.5600579599999	776.8413648799999	776.1066035599999	775.35616136	774.5904227599999	773.8097693599999	773.0145798799999	772.2052301599999	771.3820931599998	770.5455389599999	769.6959347599999	768.83364488	767.9590307599999	767.07245096	766.17426116	765.26481416	764.3444598799999	763.41354536	762.47241476	761.5214093599999	760.5608675599999	759.5911248799999	758.6125139599999	757.6253645599999	756.63000356	755.62675496	754.6159398799999	753.5978765599999	752.5728803599999	751.54126376	750.5033363599999	749.45940488	748.4097731599999	747.3547421599999	746.2946099599999	745.22967176	744.1602198799999	743.0865437599999	742.0089299599999	740.92766216	739.8430211599999	738.7552848799999	737.6647283599999	736.57162376	735.4762403599999	734.37884456	733.27969988	732.17906696	731.0772035599999	729.9743645599999	728.8708019599999	727.76676488	726.6624995599999	725.55824936	724.4542547599999	723.35075336	722.2479798799999	721.1461661599999	720.0455411599999	718.9463309599998	717.8487587599999	716.7530448799998	715.6594067599999	714.5680589599999	713.47921316	712.39307816	711.3098598799999	710.2297613599999	709.15298276	708.0797213599999	707.0101715599999	705.9445248799999	704.88296996	703.8256925599999	702.7728755599999	701.7246989599998	700.6813398799999	699.6429725599999	698.6097683599999	697.58189576	696.55952036	695.54280488	694.5319091599999	693.52699016	692.5282019599999	691.53569576	690.5496198799999	689.5701197599999	688.5973379599999	687.63141416	686.67248516	685.7206848799999	684.7761443599999	683.8389917599999	682.90935236	681.9873485599999	681.07309988	680.1667229599999	679.26833156	678.3780365599998	677.4959459599999	676.6221648799999	675.7567955599999	674.89993736	674.0516867599999	673.2121373599999	672.3813798799999	671.55950216	670.7465891599999	669.9427229599999	669.1479827599999	668.3624448799999	667.5861827599999	666.8192669599999	666.0617651599999	665.31374216	664.5752598799999	663.8463773599999	663.12715076	662.4176333599999	661.7178755599999	661.02792488	660.3478259599999	659.6776205599999	659.01734756	658.3670429599999	657.7267398799999	657.0964685599998	656.47625636	655.8661277599999	655.26610436	654.6762048799999	654.0964451599999	653.5268381599999	652.9673939599999	652.4181197599999	651.8790198799999	651.3500957599999	650.8313459599999	650.3227661599999	649.8243491599999	649.3360848799999	648.8579603599999	648.3899597599999	647.9320643599999	647.4842525599998	647.0464998799999	646.6187789599999	646.20105956	645.7933085599999	645.3954899599998	645.0075648799999	644.6294915599999	644.2612253599999	643.90271876	643.5539213599999	643.2147798799999	642.8852381599999	642.5652371599999	642.2547149599999	641.95360676	641.66184488	641.37935876	641.1060749599999	640.84191716	640.58680616	640.3406598799999	640.1033933599999	639.8749187599999	639.65514536	639.4439795599999	639.2413248799999	639.0470819599999	638.86114856	638.6834195599998	638.5137869599998	638.3521398799999	638.1983645599998	638.0523443599999	637.9139597599999	637.78308836	637.65960488	637.5433811599999	637.4342861599998	637.3321859599998	637.2369437599998	637.1484198799999	637.0664717599999	636.9909539599998	636.92171816	636.85861316	636.8014848799999	636.7501763599998	636.7045277599999	636.6643763599999	636.6295565599999	636.5998998799998	636.57523496	636.55538756	636.5401805599998	636.5294339599999	636.5229648799999	636.52058756	636.5221133599998	636.5273507599999	636.53610536	636.5481798799999	636.5633741599999	636.5814851599998	636.6023069599999	636.6256307599999	636.6512448799999	636.67893476	636.7084829599999	636.73966916	636.77227016	636.8060598799998	636.8408093599999	636.8762867599999	636.9122573599999	636.9484835599999	636.9847248799999	637.0207379599999	637.05627656	637.0910915599999	637.1249309599998	637.1575398799998	637.1886605599999	637.2180323599999	637.24539176	637.27047236	637.2930048799999	637.3127171599998	637.3293341599998	637.3425779599999	637.3521677599999	637.3578198799999	637.3592477599999	637.3561619599999	637.34827016	637.33527716	637.3168848799999	637.2927923599998	637.2626957599998	637.2262883599999	637.1832605599999	637.13329988	637.07609096	637.0113155599998	636.9386525599999	636.8577779599998	636.7683648799998	636.6700835599999	636.5626013599999	636.4455827599999	636.3186893599999	636.1815798799998	636.0339101599999	635.8753331599999	635.7054989599999	635.5240547599999	635.3306448799999	635.1249107599999	634.9064909599999	634.6750211599999	634.43013416	634.1714598799998	633.8986253599999	633.6112547599998	633.3089693599999	632.9913875599999	632.6581248799998	632.30879396	631.9430045599997	631.5603635599999	631.1604749599999	630.7429398799999	630.3073565599999	629.8533203599999	629.38042376	628.8882563599999	628.3764048799999	627.8444531599998	627.2919821599999	626.7185699599999	626.1237917599999	625.5072198799999	624.8684237599999	624.2069699599999	623.5224221599999	622.8143411599999	622.0822848799999	621.3258083599999	620.5444637599999	619.7378003599999	618.90536456	618.0466998799999	617.16134696	616.2488435599998	615.30872456	614.3405219599999	613.3437648799999	612.3179795599999	611.26268936	610.1774147599999	609.06167336	607.9149798799999	606.7368461599999	605.5267811599999	604.2842909599999	603.0088787599999	601.70004488	600.3572867599999	598.9800989599999	597.5679731599998	596.1203981599999	594.6368598799999	593.1168413599999	591.5598227599999	589.9652813599998	588.33269156	586.6615248799999	584.9512499599999	583.2013325599999	581.41123556	579.5804189599999	577.7083398799998	575.7944525599999	573.83820836	571.8390557599998	569.7964403599999	567.70980488	565.5785891599999	563.4022301599999	561.1801619599999	558.9118157599999	556.5966198799998	554.23399976	551.8233779599999	549.36417416	546.8558051599999	544.2976848799999	541.6892243599999	539.0298317599999	536.3189123599998	533.5558685599999	530.7400998799999	527.8710029599999	524.9479715599998	521.97039656	518.9376659599998	515.8491648799999	512.7042755599998	509.50237735999985	506.2428467599999	502.92505735999987	499.54837987999986	496.11218215999986	492.61582915999975	489.0586829599999	485.44010275999983	481.75944487999993	478.01606275999995	474.20930695999994	470.3385251599999	466.40306216	462.4022598799999	458.33545735999985	454.20199075999994	450.0011933599999	445.73239556	441.39492487999985	436.98810596	432.51126055999976	427.9637075599999	423.3447629599998	418.6537398799999	413.8899485599999	409.05269636	404.14128775999984	399.15502435999997	394.0932048799998	388.95512515999985	383.7400781599998	378.4473539599999	373.0762397599998	367.62601987999983	
637.93855808	642.3327059599999	646.64772416	650.8843283599999	655.0432313599999	659.1251430799999	663.13077056	667.06081796	670.91598656	674.6969747599999	678.40447808	682.03918916	685.6017977600001	689.0929907599999	692.51345216	695.8638630799999	699.14490176	702.3572435599999	705.50156096	708.57852356	711.5887980800001	714.53304836	717.41193536	720.2261171600001	722.97624896	725.66298308	728.28696896	730.84885316	733.34927936	735.7888883599999	738.1683180800001	740.48820356	742.7491769599999	744.95186756	747.09690176	749.18490308	751.2164921599999	753.1922867600001	755.1129017599999	756.97894916	758.7910380799999	760.54977476	762.25576256	763.90960196	765.51189056	767.06322308	768.56419136	770.01538436	771.41738816	772.77078596	774.0761580799999	775.3340819599999	776.54513216	777.7098803599999	778.8288953599999	779.9027430799999	780.93198656	781.91718596	782.85889856	783.75767876	784.61407808	785.4286451600001	786.20192576	786.9344627599999	787.6267961599999	788.2794630799999	788.89299776	789.4679315599999	790.00479296	790.50410756	790.96639808	791.39218436	791.7819833599999	792.1363091599999	792.4556729599999	792.74058308	792.9915449599999	793.2090611599999	793.39363136	793.5457523599999	793.66591808	793.7546195599999	793.81234496	793.83957956	793.83680576	793.80450308	793.74314816	793.65321476	793.5351737599999	793.3894931599999	793.2166380799999	793.01707076	792.79125056	792.53963396	792.26267456	791.96082308	791.63452736	791.2842323599999	790.9103801599999	790.51340996	790.09375808	789.6518579599999	789.18814016	788.70303236	788.1969593599999	787.67034308	787.1236025599999	786.5571539599999	785.97141056	785.36678276	784.74367808	784.10250116	783.44365376	782.76753476	782.07454016	781.36506308	780.63949376	779.8982195599999	779.14162496	778.37009156	777.58399808	776.78372036	775.96963136	775.1421011599999	774.30149696	773.44818308	772.58252096	771.70486916	770.81558336	769.91501636	769.0035180799999	768.0814355599999	767.1491129599999	766.20689156	765.25510976	764.29410308	763.32420416	762.34574276	761.35904576	760.36443716	759.36223808	758.3527667599999	757.33633856	756.31326596	755.28385856	754.2484230800001	753.2072633600001	752.1606803599999	751.1089721599999	750.0524339599999	748.9913580799999	747.92603396	746.85674816	745.78378436	744.7074233599999	743.6279430799999	742.54561856	741.46072196	740.37352256	739.28428676	738.19327808	737.10075716	736.00698176	734.9122067599999	733.8166841599999	732.7206630799999	731.62438976	730.52810756	729.43205696	728.33647556	727.24159808	726.1476563599999	725.05487936	723.9634931599999	722.8737209599999	721.78578308	720.6998969599999	719.61627716	718.53513536	717.45668036	716.38111808	715.3086515599999	714.23948096	713.1738035599999	712.11181376	711.05370308	709.99966016	708.9498707600001	707.90451776	706.8637811599999	705.82783808	704.79686276	703.77102656	702.7504979600001	701.73544256	700.72602308	699.72239936	698.72472836	697.7331641599999	696.7478579599999	695.76895808	694.79660996	693.8309561599999	692.87213636	691.92028736	690.9755430799999	690.0380345599999	689.10788996	688.1852345599999	687.27019076	686.36287808	685.46341316	684.5719097599999	683.68847876	682.8132281599999	681.94626308	681.08768576	680.23759556	679.39608896	678.56325956	677.73919808	676.9239923599999	676.1177273599999	675.3204851599999	674.5323449599999	673.7533830799999	672.98367296	672.2232851599999	671.47228736	670.73074436	669.9987180799999	669.27626756	668.56344896	667.86031556	667.1669177599999	666.4833030799999	665.80951616	665.14559876	664.4915897599999	663.84752516	663.21343808	662.58935876	661.97531456	661.3713299599999	660.7774265600001	660.19362308	659.61993536	659.05637636	658.5029561599999	657.9596819599999	657.42655808	656.90358596	656.3907641599999	655.88808836	655.39555136	654.9131430799999	654.44085056	653.97865796	653.5265465599999	653.08449476	652.65247808	652.23046916	651.8184377599999	651.4163507599999	651.0241721599999	650.6418630799999	650.26938176	649.9066835599999	649.55372096	649.2104435599999	648.87679808	648.55272836	648.2381753599999	647.9330771599999	647.63736896	647.35098308	647.07384896	646.80589316	646.54703936	646.29720836	646.05631808	645.8242835599999	645.6010169599999	645.3864275599999	645.18042176	644.9829030799999	644.7937721599999	644.6129267599999	644.4402617599999	644.27566916	644.1190380799999	643.97025476	643.82920256	643.69576196	643.56981056	643.45122308	643.33987136	643.23562436	643.13834816	643.04790596	642.96415808	642.88696196	642.81617216	642.75164036	642.69321536	642.64074308	642.59406656	642.55302596	642.51745856	642.48719876	642.46207808	642.44192516	642.42656576	642.41582276	642.4095161599998	642.40746308	642.40947776	642.41537156	642.42495296	642.4380275599999	642.4543980799999	642.47386436	642.4962233599999	642.52126916	642.5487929599999	642.57858308	642.61042496	642.64410116	642.67939136	642.7160723599999	642.75391808	642.79269956	642.83218496	642.87213956	642.9123257599999	642.95250308	642.99242816	643.03185476	643.0705337599999	643.1082131599999	643.1446380799999	643.17955076	643.2126905599999	643.24379396	643.27259456	643.2988230799999	643.32220736	643.3424723599999	643.35934016	643.37252996	643.3817580799999	643.3867379599999	643.38718016	643.38279236	643.37327936	643.3583430799999	643.33768256	643.3109939599999	643.27797056	643.2383027599999	643.19167808	643.13778116	643.07629376	643.0068947599999	642.92926016	642.8430630799999	642.7479737599999	642.64365956	642.52978496	642.40601156	642.27199808	642.12740036	641.9718713599999	641.8050611599999	641.62661696	641.43618308	641.2334009599999	641.01790916	640.78934336	640.5473363599999	640.29151808	640.0215155599999	639.7369529599999	639.43745156	639.1226297599999	638.7921030800001	638.44548416	638.08238276	637.7024057599999	637.3051571599999	636.89023808	636.45724676	636.00577856	635.53542596	635.04577856	634.53642308	634.00694336	633.4569203599999	632.88593216	632.2935539599999	631.6793580799999	631.04291396	630.38378816	629.70154436	628.9957433599999	628.2659430799999	627.5116985599999	626.7325619599999	625.9280825599999	625.0978067599999	624.24127808	623.35803716	622.44762176	621.5095667599999	620.5434041599999	619.54866308	618.52486976	617.47154756	616.3882169599999	615.27439556	614.12959808	612.9533363600001	611.7451193599999	610.5044531599999	609.2308409599999	607.92378308	606.58277696	605.20731716	603.79689536	602.35100036	600.8691180799999	599.3507315599999	597.7953209599999	596.20236356	594.57133376	592.90170308	591.1929401599999	589.44451076	587.6558777599998	585.8265011599999	583.9558380799999	582.04334276	580.0884665599999	578.09065796	576.04936256	573.9640230800001	571.83407936	569.6589683599999	567.4381241599999	565.1709779599998	562.8569580799999	560.49548996	558.08599616	555.62789636	553.1206073599999	550.56354308	547.95611456	545.29772996	542.58779456	539.82571076	537.0108780799999	534.14269316	531.2205497599999	528.24383876	525.21194816	522.12426308	518.98016576	515.77903556	512.5202489599999	509.20317956	505.8271980799998	502.39167236000003	498.8959673599999	495.33944515999997	491.72146495999993	488.04138307999995	484.2985529600001	480.49232516000006	476.62204736	472.6870643599999	468.6867180800001	464.62034755999997	460.48728896	456.28687555999994	452.0184377600001	447.68130307999996	443.2747961600001	438.79823876000006	434.2509497599999	429.6322451599999	424.9414380799999	420.17783876	415.34075456000005	410.42948995999996	405.44334656	400.3816230799998	395.24361536000004	390.0286163599998	384.7359161599999	379.3648019599999	373.91455808	
